Time,ConcRT(ug/m3),ConcHR(ug/m3),ConcS(ug/m3),Flow(lpm),WS(m/s),WD(Deg),AT(C),RH(%),BP(mmHg),FT(C),FRH(%),Status
2020-07-24 3:00:00,+00057.2,+00057.8,+00065.5,+16.59,0,0,+019.1,86,657.8,+025.6,47,0
2020-07-24 4:00:00,+00047.4,+00047.4,+00053.7,+16.59,0,0,+019.2,87,657.4,+026.1,46,0
2020-07-24 5:00:00,+00055.3,+00054.7,+00062.1,+16.59,0,0,+019.2,88,657.4,+026.6,46,0
2020-07-24 6:00:00,+00051.2,+00054.7,+00062.0,+16.59,0,0,+019.4,88,657.6,+026.9,45,0
2020-07-24 7:00:00,+00066.0,+00067.7,+00076.7,+16.59,0,0,+019.3,90,657.9,+026.8,46,0
2020-07-24 8:00:00,+00058.3,+00063.9,+00072.4,+16.59,0,0,+019.3,91,658.2,+026.7,47,0
2020-07-24 9:00:00,+00064.6,+00067.3,+00076.5,+16.59,0,0,+020.5,87,658.5,+028.0,44,0
2020-07-24 10:00:00,+00078.1,+00085.4,+00097.6,+16.59,0,0,+022.1,81,658.7,+029.7,39,0
2020-07-24 11:00:00,+00055.8,+00060.1,+00069.3,+16.59,0,0,+024.6,67,658.7,+031.6,32,0
2020-07-24 12:00:00,+00051.9,+00057.4,+00066.5,+16.59,0,0,+026.2,60,658.6,+032.6,30,0
2020-07-24 13:00:00,+00049.2,+00052.1,+00060.5,+16.59,0,0,+026.6,58,658.1,+032.9,29,0
2020-07-24 14:00:00,+00056.7,+00065.2,+00075.5,+16.61,0,0,+025.7,61,657.7,+032.2,31,0
2020-07-24 15:00:00,+00049.7,+00047.9,+00055.2,+16.61,0,0,+024.3,68,657.4,+030.1,37,0
2020-07-24 16:00:00,+00040.2,+00046.4,+00053.5,+16.60,0,0,+023.9,68,657.1,+029.2,38,0
2020-07-24 17:00:00,+00038.4,+00042.8,+00049.4,+16.59,0,0,+024.0,66,656.8,+029.2,36,0
2020-07-24 18:00:00,+00040.6,+00041.5,+00047.7,+16.59,0,0,+023.2,70,657.1,+028.3,40,0
2020-07-24 19:00:00,+00039.7,+00046.3,+00053.2,+16.59,0,0,+022.7,73,657.2,+027.6,42,0
2020-07-24 20:00:00,+00051.9,+00050.6,+00058.1,+16.59,0,0,+022.4,74,657.2,+027.0,44,0
2020-07-24 21:00:00,+00052.9,+00056.5,+00064.7,+16.59,0,0,+022.2,78,657.5,+026.8,47,0
2020-07-24 22:00:00,+00046.0,+00048.4,+00055.4,+16.59,0,0,+021.8,81,657.5,+026.8,48,0
2020-07-24 23:00:00,+00042.2,+00046.9,+00053.5,+16.59,0,0,+021.2,82,657.6,+026.8,47,0
2020-07-25 0:00:00,+00049.2,+00052.2,+00059.3,+16.59,0,0,+020.1,87,657.9,+026.5,48,0
2020-07-25 1:00:00,+00065.0,+00078.7,+00089.5,+16.59,0,0,+020.1,88,658,+026.9,47,0
2020-07-25 2:00:00,+00078.9,+00088.9,+00101.2,+16.59,0,0,+020.3,88,657.8,+027.8,45,0
2020-07-25 3:00:00,+00080.8,+00085.1,+00096.8,+16.59,0,0,+020.2,88,657.6,+028.0,44,0
2020-07-25 4:00:00,+00071.1,+00077.4,+00088.1,+16.59,0,0,+020.0,88,657.4,+028.0,44,0
2020-07-25 5:00:00,+00058.4,+00063.8,+00072.5,+16.59,0,0,+019.8,89,657.4,+027.6,45,0
2020-07-25 6:00:00,+00050.9,+00051.2,+00058.2,+16.59,0,0,+019.6,90,657.6,+027.4,45,0
2020-07-25 7:00:00,+00051.3,+00058.7,+00066.6,+16.59,0,0,+019.3,90,657.9,+027.2,46,0
2020-07-25 8:00:00,+00051.6,+00054.7,+00062.0,+16.59,0,0,+019.3,89,658.1,+026.8,46,0
2020-07-25 9:00:00,+00074.8,+00081.6,+00093.1,+16.59,0,0,+021.8,82,658.6,+028.6,42,0
2020-07-25 10:00:00,+00047.4,+00051.5,+00059.2,+16.60,0,0,+023.4,79,658.8,+030.5,40,0
2020-07-25 11:00:00,+00039.4,+00037.1,+00042.7,+16.60,0,0,+024.3,70,658.7,+030.8,36,0
2020-07-25 12:00:00,+00027.0,+00031.4,+00036.2,+16.61,0,0,+024.1,68,658.6,+029.7,36,0
2020-07-25 13:00:00,+00024.7,+00026.9,+00031.0,+16.61,0,0,+024.1,61,658.4,+029.1,33,0
2020-07-25 14:00:00,+00025.7,+00025.9,+00030.0,+16.59,0,0,+025.8,55,658.1,+030.5,30,0
2020-07-25 15:00:00,+00033.8,+00037.6,+00043.7,+16.59,0,0,+026.5,52,657.6,+032.3,27,0
2020-07-25 16:00:00,+00046.3,+00048.0,+00055.9,+16.59,0,0,+026.6,51,656.9,+033.0,26,0
2020-07-25 17:00:00,+00039.8,+00047.4,+00055.0,+16.59,0,0,+026.2,51,656.8,+032.9,26,0
2020-07-25 18:00:00,+00037.0,+00036.7,+00042.4,+16.61,0,0,+024.1,62,656.9,+030.9,32,0
2020-07-25 19:00:00,+00037.7,+00041.7,+00047.8,+16.62,0,0,+022.6,69,656.9,+028.0,39,0
2020-07-25 20:00:00,+00047.9,+00053.8,+00061.5,+16.61,0,0,+021.5,73,657.1,+026.2,43,0
2020-07-25 21:00:00,+00066.0,+00071.6,+00081.6,+16.59,0,0,+020.7,75,657.5,+025.2,46,0
2020-07-25 22:00:00,+00058.6,+00058.8,+00066.8,+16.59,0,0,+020.2,76,657.8,+024.7,46,0
2020-07-25 23:00:00,+00057.0,+00055.2,+00062.7,+16.59,0,0,+020.1,76,658,+024.7,46,0
2020-07-26 0:00:00,+00044.9,+00050.5,+00057.4,+16.59,0,0,+020.1,77,657.8,+025.0,46,0
2020-07-26 1:00:00,+00044.3,+00042.4,+00048.2,+16.59,0,0,+020.0,78,657.7,+025.0,46,0
2020-07-26 2:00:00,+00037.1,+00040.2,+00045.7,+16.59,0,0,+019.9,78,657.5,+025.1,45,0
2020-07-26 3:00:00,+00027.0,+00029.5,+00033.6,+16.59,0,0,+020.3,76,657.4,+025.3,44,0
2020-07-26 4:00:00,+00045.6,+00050.6,+00057.6,+16.59,0,0,+020.2,78,657.4,+025.7,44,0
2020-07-26 5:00:00,+00056.0,+00061.9,+00070.2,+16.59,0,0,+019.3,83,657.6,+025.2,47,0
2020-07-26 6:00:00,+00050.8,+00050.5,+00057.1,+16.59,0,0,+018.6,86,657.9,+024.7,49,0
2020-07-26 7:00:00,+00057.4,+00059.6,+00067.2,+16.59,0,0,+018.0,89,658.3,+024.8,48,0
2020-07-26 8:00:00,+00059.1,+00069.9,+00078.8,+16.59,0,0,+018.2,89,658.7,+025.4,47,0
2020-07-26 9:00:00,+00126.3,+00125.5,+00142.3,+16.59,0,0,+020.1,84,659.2,+027.3,42,0
2020-07-26 10:00:00,+00111.4,+00120.1,+00137.5,+16.59,0,0,+022.8,75,659.4,+029.9,37,0
2020-07-26 11:00:00,+00056.1,+00043.3,+00049.9,+16.59,0,0,+025.0,64,659.3,+031.3,32,0
2020-07-26 12:00:00,+00020.7,+00020.2,+00023.4,+16.59,0,0,+026.3,55,658.9,+032.2,28,0
2020-07-26 13:00:00,+00028.7,+00029.9,+00034.7,+16.59,0,0,+026.5,55,658.4,+032.7,28,0
2020-07-26 14:00:00,+00022.8,+00021.9,+00025.5,+16.60,0,0,+026.5,51,658.2,+032.7,26,0
2020-07-26 15:00:00,+00023.6,+00029.8,+00034.7,+16.59,0,0,+027.1,42,657.7,+033.3,21,0
2020-07-26 16:00:00,+00042.6,+00045.1,+00052.5,+16.59,0,0,+027.0,44,657.2,+033.5,22,0
2020-07-26 17:00:00,+00055.9,+00060.3,+00070.2,+16.59,0,0,+026.6,48,657,+033.4,24,0
2020-07-26 18:00:00,+00067.4,+00070.3,+00081.4,+16.59,0,0,+025.3,55,657.2,+032.1,28,0
2020-07-26 19:00:00,+00060.6,+00063.6,+00073.1,+16.61,0,0,+023.4,63,657.5,+029.5,34,0
2020-07-26 20:00:00,+00053.1,+00057.2,+00065.5,+16.62,0,0,+022.0,71,657.8,+027.0,42,0
2020-07-26 21:00:00,+00052.8,+00054.6,+00062.3,+16.60,0,0,+021.3,73,658.1,+025.8,44,0
2020-07-26 22:00:00,+00053.9,+00054.8,+00062.4,+16.59,0,0,+020.9,72,658.5,+025.3,44,0
2020-07-26 23:00:00,+00058.2,+00058.9,+00066.9,+16.59,0,0,+020.1,76,658.7,+024.6,46,0
2020-07-27 0:00:00,+00053.8,+00062.9,+00071.3,+16.59,0,0,+019.7,79,658.5,+024.3,49,0
2020-07-27 1:00:00,+00113.4,+00123.9,+00140.3,+16.59,0,0,+019.3,81,658.3,+024.6,48,0
2020-07-27 2:00:00,+00125.3,+00125.0,+00141.5,+16.59,0,0,+018.9,83,658.1,+024.9,46,0
2020-07-27 3:00:00,+00089.7,+00095.6,+00108.2,+16.59,0,0,+019.0,81,657.9,+025.3,44,0
2020-07-27 4:00:00,+00056.0,+00057.0,+00064.5,+16.59,0,0,+018.7,81,657.8,+025.4,43,0
2020-07-27 5:00:00,+00048.9,+00052.6,+00059.6,+16.59,0,0,+018.9,78,657.8,+025.3,42,0
2020-07-27 6:00:00,+00048.4,+00054.4,+00061.6,+16.59,0,0,+019.0,76,658,+024.8,42,0
2020-07-27 7:00:00,+00061.5,+00069.6,+00078.7,+16.59,0,0,+018.8,78,658.4,+024.3,45,0
2020-07-27 8:00:00,+00078.8,+00078.7,+00089.0,+16.59,0,0,+018.7,83,658.8,+024.1,49,0
2020-07-27 9:00:00,+00065.9,+00067.2,+00076.2,+16.59,0,0,+020.3,83,659.4,+025.7,48,0
2020-07-27 10:00:00,+00056.8,+00059.5,+00067.9,+16.59,0,0,+022.2,77,659.6,+028.8,40,0
2020-07-27 11:00:00,+00054.3,+00056.6,+00065.0,+16.59,0,0,+024.0,71,659.5,+030.7,36,0
2020-07-27 12:00:00,+00045.3,+00049.4,+00057.1,+16.59,0,0,+025.5,62,658.9,+031.8,32,0
2020-07-27 13:00:00,+00045.3,+00047.0,+00054.5,+16.60,0,0,+026.0,57,658.4,+032.4,28,0
2020-07-27 14:00:00,+00036.0,+00043.1,+00050.2,+16.59,0,0,+027.4,52,657.9,+033.3,27,0
2020-07-27 15:00:00,+00035.1,+00035.5,+00041.4,+16.61,0,0,+027.2,53,657.3,+033.4,27,0
2020-07-27 16:00:00,+00034.3,+00037.2,+00043.4,+16.59,0,0,+027.4,51,656.8,+034.2,26,0
2020-07-27 17:00:00,+00034.1,+00035.8,+00041.6,+16.61,0,0,+026.0,58,656.7,+032.5,30,0
2020-07-27 18:00:00,+00039.3,+00041.8,+00048.4,+16.60,0,0,+025.3,58,656.7,+031.4,30,0
2020-07-27 19:00:00,+00048.3,+00052.2,+00060.1,+16.61,0,0,+023.6,64,657.2,+029.4,35,0
2020-07-27 20:00:00,+00061.8,+00062.4,+00071.7,+16.59,0,0,+022.7,71,657.5,+027.6,42,0
2020-07-27 21:00:00,+00061.5,+00063.4,+00072.6,+16.59,0,0,+022.5,75,657.9,+027.1,45,0
2020-07-27 22:00:00,+00060.9,+00063.1,+00072.2,+16.59,0,0,+022.3,78,658.1,+027.0,47,0
2020-07-27 23:00:00,+00068.3,+00071.5,+00081.8,+16.59,0,0,+022.3,79,658.2,+027.3,46,0
2020-07-28 0:00:00,+00071.9,+00076.9,+00087.9,+16.59,0,0,+021.9,80,658.2,+027.5,46,0
2020-07-28 1:00:00,+00082.6,+00094.5,+00108.0,+16.59,0,0,+021.8,81,658,+027.5,46,0
2020-07-28 2:00:00,+00110.9,+00116.3,+00133.0,+16.59,0,0,+021.8,83,657.6,+027.6,46,0
2020-07-28 3:00:00,+00094.4,+00097.2,+00110.8,+16.59,0,0,+020.9,85,657.3,+027.6,46,0
2020-07-28 4:00:00,+00074.7,+00078.0,+00088.7,+16.59,0,0,+020.1,87,657.3,+026.9,47,0
2020-07-28 5:00:00,+00064.6,+00068.4,+00077.8,+16.59,0,0,+020.0,87,657.8,+026.8,47,0
2020-07-28 6:00:00,+00061.9,+00063.2,+00071.8,+16.59,0,0,+020.0,87,658.1,+027.2,46,0
2020-07-28 7:00:00,+00065.1,+00072.0,+00081.8,+16.59,0,0,+019.8,87,658,+027.4,45,0
2020-07-28 8:00:00,+00062.0,+00064.1,+00072.7,+16.59,0,0,+019.7,87,658.3,+027.0,45,0
2020-07-28 9:00:00,+00084.7,+00086.9,+00098.7,+16.59,0,0,+020.2,87,658.7,+027.4,45,0
2020-07-28 10:00:00,+00066.5,+00077.5,+00088.5,+16.59,0,0,+022.0,80,658.9,+029.0,40,0
2020-07-28 11:00:00,+00052.9,+00047.8,+00054.4,+16.61,0,0,+020.8,83,659.3,+027.9,43,0
2020-07-28 12:00:00,+00027.8,+00026.1,+00029.9,+16.59,0,0,+022.8,77,658.8,+028.4,42,0
2020-07-28 13:00:00,+00029.7,+00028.4,+00032.8,+16.59,0,0,+025.1,65,658.4,+031.0,33,0
2020-07-28 14:00:00,+00025.9,+00029.7,+00034.4,+16.60,0,0,+025.7,59,657.9,+031.9,30,0
2020-07-28 15:00:00,+00034.6,+00031.1,+00036.1,+16.59,0,0,+026.0,59,657.3,+032.3,30,0
2020-07-28 16:00:00,+00024.1,+00030.3,+00035.2,+16.59,0,0,+026.5,54,656.8,+033.1,27,0
2020-07-28 17:00:00,+00034.0,+00036.5,+00042.3,+16.60,0,0,+025.6,55,656.8,+032.9,27,0
2020-07-28 18:00:00,+00026.9,+00024.5,+00028.2,+16.62,0,0,+024.1,59,657,+030.3,31,0
2020-07-28 19:00:00,+00030.8,+00033.3,+00038.3,+16.61,0,0,+023.2,64,657.4,+028.7,36,0
2020-07-28 20:00:00,+00034.6,+00036.4,+00041.8,+16.61,0,0,+022.6,68,657.8,+027.6,39,0
2020-07-28 21:00:00,+00031.5,+00036.4,+00041.6,+16.59,0,0,+022.3,71,658.2,+027.1,42,0
2020-07-28 22:00:00,+00034.0,+00039.0,+00044.5,+16.59,0,0,+021.8,75,658.5,+026.8,44,0
2020-07-28 23:00:00,+00049.7,+00051.9,+00059.2,+16.60,0,0,+021.2,78,658.5,+026.4,46,0
2020-07-29 0:00:00,+00059.4,+00067.3,+00076.6,+16.59,0,0,+020.9,82,658.2,+026.0,48,0
2020-07-29 1:00:00,+00045.8,+00044.4,+00050.5,+16.59,0,0,+020.1,86,657.6,+025.9,49,0
2020-07-29 2:00:00,+00039.4,+00040.5,+00046.0,+16.59,0,0,+019.6,87,657.6,+026.2,48,0
2020-07-29 3:00:00,+00030.3,+00031.9,+00036.2,+16.59,0,0,+019.3,88,657.6,+026.7,46,0
2020-07-29 4:00:00,+00033.1,+00036.2,+00041.0,+16.59,0,0,+019.2,89,657.4,+027.0,46,0
2020-07-29 5:00:00,+00035.0,+00037.3,+00042.3,+16.60,0,0,+019.0,90,657.7,+026.9,45,0
2020-07-29 6:00:00,+00036.9,+00038.8,+00043.8,+16.59,0,0,+018.5,91,657.9,+026.5,46,0
2020-07-29 7:00:00,+00070.5,+00083.2,+00093.9,+16.59,0,0,+018.1,92,658.2,+026.1,47,0
2020-07-29 8:00:00,+00057.3,+00054.8,+00062.0,+16.59,0,0,+019.0,90,658.8,+026.9,46,0
2020-07-29 9:00:00,+00050.6,+00055.0,+00062.4,+16.59,0,0,+020.4,83,659.2,+028.5,40,0
2020-07-29 10:00:00,+00043.2,+00047.7,+00054.4,+16.60,0,0,+021.9,77,659.6,+029.6,37,0
2020-07-29 11:00:00,+00055.2,+00058.5,+00067.2,+16.59,0,0,+024.0,68,659.7,+030.5,35,0
2020-07-29 12:00:00,+00052.4,+00053.8,+00062.1,+16.59,0,0,+025.4,62,659.5,+031.7,32,0
2020-07-29 13:00:00,+00054.7,+00052.2,+00060.4,+16.60,0,0,+025.7,61,658.9,+031.5,32,0
2020-07-29 14:00:00,+00024.1,+00024.7,+00028.8,+16.60,0,0,+027.1,54,658.3,+032.7,28,0
2020-07-29 15:00:00,+00026.4,+00026.8,+00031.3,+16.60,0,0,+027.8,52,657.8,+034.0,26,0
2020-07-29 16:00:00,+00025.4,+00024.9,+00029.1,+16.59,0,0,+027.8,51,657.3,+034.7,25,0
2020-07-29 17:00:00,+00022.7,+00024.6,+00028.6,+16.60,0,0,+026.7,55,657.2,+034.1,27,0
2020-07-29 18:00:00,+00025.2,+00026.7,+00031.0,+16.60,0,0,+026.0,57,657.2,+033.0,29,0
2020-07-29 19:00:00,+00039.8,+00037.6,+00043.4,+16.63,0,0,+024.3,64,657.6,+030.7,34,0
2020-07-29 20:00:00,+00034.4,+00038.9,+00044.6,+16.62,0,0,+022.9,73,658.1,+027.9,43,0
2020-07-29 21:00:00,+00036.8,+00039.1,+00044.7,+16.60,0,0,+022.4,76,658.4,+026.8,47,0
2020-07-29 22:00:00,+00043.7,+00043.9,+00050.1,+16.59,0,0,+021.9,78,658.7,+026.8,47,0
2020-07-29 23:00:00,+00044.8,+00046.0,+00052.4,+16.59,0,0,+021.5,80,658.9,+026.9,46,0
2020-07-30 0:00:00,+00046.9,+00048.6,+00055.3,+16.59,0,0,+020.9,83,658.8,+026.6,48,0
2020-07-30 1:00:00,+00049.6,+00060.6,+00068.9,+16.59,0,0,+020.8,84,658.7,+027.0,47,0
2020-07-30 2:00:00,+00033.2,+00023.8,+00027.0,+16.59,0,0,+020.3,86,658.6,+026.8,47,0
2020-07-30 3:00:00,+00021.1,+00023.6,+00026.9,+16.60,0,0,+020.3,86,658.3,+027.0,47,0
2020-07-30 4:00:00,+00019.5,+00022.7,+00025.8,+16.59,0,0,+020.0,90,658.1,+027.2,48,0
2020-07-30 5:00:00,+00021.8,+00019.8,+00022.5,+16.59,0,0,+019.7,92,658.2,+027.6,47,0
2020-07-30 6:00:00,+00014.4,+00019.4,+00022.0,+16.59,0,0,+019.4,94,658.6,+027.9,46,0
2020-07-30 7:00:00,+00037.2,+00040.9,+00046.3,+16.59,0,0,+019.6,93,658.9,+028.5,45,0
2020-07-30 8:00:00,+00045.0,+00054.3,+00061.5,+16.59,0,0,+020.0,92,659.4,+028.9,44,0
2020-07-30 9:00:00,+00072.6,+00075.3,+00085.7,+16.59,0,0,+021.2,89,659.9,+029.8,42,0
2020-07-30 10:00:00,+00067.9,+00081.4,+00093.0,+16.59,0,0,+022.6,84,660.4,+031.0,40,0
2020-07-30 11:00:00,+00063.5,+00062.5,+00071.3,+16.60,0,0,+022.0,83,660.5,+029.9,41,0
2020-07-30 12:00:00,+00033.4,+00031.3,+00035.6,+16.62,0,0,+020.7,84,660.3,+027.5,43,0
2020-07-30 13:00:00,+00036.4,+00040.1,+00046.1,+16.59,0,0,+024.4,74,659.9,+029.7,41,0
2020-07-30 14:00:00,+00031.0,+00034.4,+00039.7,+16.59,0,0,+025.5,69,659.4,+031.3,37,0
2020-07-30 15:00:00,+00026.3,+00027.0,+00031.3,+16.59,0,0,+026.2,68,659,+032.0,36,0
2020-07-30 16:00:00,+00027.6,+00030.4,+00035.4,+16.59,0,0,+027.3,62,658.3,+033.9,31,0
2020-07-30 17:00:00,+00022.5,+00027.4,+00031.9,+16.59,0,0,+027.1,58,657.9,+034.3,28,0
2020-07-30 18:00:00,+00027.3,+00031.5,+00036.5,+16.61,0,0,+025.9,59,657.7,+033.1,29,0
2020-07-30 19:00:00,+00033.1,+00036.3,+00041.8,+16.62,0,0,+024.1,64,658.4,+030.4,34,0
2020-07-30 20:00:00,+00035.3,+00042.3,+00048.3,+16.62,0,0,+022.1,73,659,+027.5,41,0
2020-07-30 21:00:00,+00053.1,+00060.6,+00069.0,+16.59,0,0,+021.5,77,659.3,+026.2,46,0
2020-07-30 22:00:00,+00083.3,+00085.5,+00097.2,+16.59,0,0,+021.1,80,659.7,+025.9,48,0
2020-07-30 23:00:00,+00136.5,+00134.6,+00153.1,+16.59,0,0,+021.0,81,659.8,+026.1,47,0
2020-07-31 0:00:00,+00102.5,+00133.2,+00151.2,+16.59,0,0,+020.6,80,659.8,+026.2,45,0
2020-07-31 1:00:00,+00157.6,+00183.4,+00207.5,+16.59,0,0,+019.6,87,659.7,+025.8,47,0
2020-07-31 2:00:00,+00100.2,+00091.8,+00103.9,+16.59,0,0,+019.3,89,659.1,+025.9,48,0
2020-07-31 3:00:00,+00077.4,+00085.3,+00096.7,+16.59,0,0,+019.7,88,658.9,+026.5,47,0
2020-07-31 4:00:00,+00054.5,+00054.9,+00062.2,+16.59,0,0,+019.8,87,658.8,+027.1,46,0
2020-07-31 5:00:00,+00045.0,+00051.9,+00058.7,+16.59,0,0,+019.1,92,659,+027.0,46,0
2020-07-31 6:00:00,+00059.9,+00057.5,+00064.9,+16.59,0,0,+018.7,93,659.4,+027.0,46,0
2020-07-31 7:00:00,+00053.8,+00062.3,+00070.3,+16.59,0,0,+018.7,93,659.8,+027.4,45,0
2020-07-31 8:00:00,+00090.3,+00110.6,+00124.6,+16.59,0,0,+018.7,94,660.2,+027.2,45,0
2020-07-31 10:00:00,+99999.0,+00101.2,+00116.1,+12.75,0,0,+024.1,78,660.8,+029.5,44,384
2020-07-31 11:00:00,+05076.6,+00073.8,+00084.9,+16.60,0,0,+024.9,74,660.8,+030.7,39,0
2020-07-31 12:00:00,+00012.6,+00020.6,+00023.9,+16.59,0,0,+026.8,64,660.4,+032.4,33,0
2020-07-31 13:00:00,+00025.8,+00020.2,+00023.5,+16.60,0,0,+027.9,57,659.9,+034.1,28,0
2020-07-31 14:00:00,+00018.1,+00020.7,+00024.1,+16.60,0,0,+028.5,53,659.3,+034.8,26,0
2020-07-31 15:00:00,+00021.8,+00020.1,+00023.5,+16.59,0,0,+028.8,50,658.8,+035.5,25,0
2020-07-31 16:00:00,+00011.9,+00016.7,+00019.6,+16.60,0,0,+028.5,47,658.3,+035.7,22,0
2020-07-31 17:00:00,+00016.9,+00017.9,+00020.9,+16.60,0,0,+027.9,49,657.9,+035.3,24,0
2020-07-31 18:00:00,+00020.0,+00018.6,+00021.7,+16.61,0,0,+027.0,52,657.8,+034.3,25,0
2020-07-31 19:00:00,+00025.5,+00026.8,+00031.0,+16.61,0,0,+025.1,53,657.8,+031.9,27,0
2020-07-31 20:00:00,+00037.5,+00042.7,+00049.0,+16.62,0,0,+023.2,65,658.3,+028.6,38,0
2020-07-31 21:00:00,+00052.0,+00056.2,+00064.2,+16.59,0,0,+022.2,77,658.7,+027.1,46,0
2020-07-31 22:00:00,+00040.6,+00043.6,+00049.7,+16.59,0,0,+021.6,83,659.1,+026.6,50,0
2020-07-31 23:00:00,+00047.4,+00053.6,+00061.0,+16.59,0,0,+021.0,85,659.3,+026.8,49,0
2020-08-01 0:00:00,+00053.4,+00058.4,+00066.3,+16.59,0,0,+020.3,87,659.2,+027.2,47,0
2020-08-01 1:00:00,+00045.7,+00043.8,+00049.7,+16.59,0,0,+020.0,88,658.8,+027.2,47,0
2020-08-01 2:00:00,+00048.1,+00058.5,+00066.4,+16.59,0,0,+019.8,89,658.8,+027.5,46,0
2020-08-01 3:00:00,+00048.1,+00044.6,+00050.6,+16.59,0,0,+019.6,90,658.8,+027.7,45,0
2020-08-01 4:00:00,+00031.4,+00032.4,+00036.7,+16.60,0,0,+019.9,86,658.6,+027.8,43,0
2020-08-01 5:00:00,+00037.1,+00038.1,+00043.1,+16.62,0,0,+019.3,86,658.5,+027.1,43,0
2020-08-01 6:00:00,+00029.6,+00033.1,+00037.5,+16.60,0,0,+019.5,83,658.8,+026.6,44,0
2020-08-01 7:00:00,+00054.7,+00057.9,+00065.5,+16.59,0,0,+018.9,90,659.2,+026.0,48,0
2020-08-01 8:00:00,+00062.2,+00063.7,+00072.0,+16.59,0,0,+019.5,89,659.5,+026.3,47,0
2020-08-01 9:00:00,+00069.9,+00081.4,+00093.2,+16.59,0,0,+023.4,72,659.9,+029.6,36,0
2020-08-01 10:00:00,+00044.0,+00050.9,+00058.8,+16.59,0,0,+025.7,58,660.1,+032.3,29,0
2020-08-01 11:00:00,+00019.3,+00020.5,+00023.7,+16.60,0,0,+026.5,61,660.1,+033.3,31,0
2020-08-01 12:00:00,+00016.4,+00019.1,+00022.1,+16.60,0,0,+027.0,63,659.8,+033.6,32,0
2020-08-01 13:00:00,+00015.1,+00018.0,+00020.9,+16.60,0,0,+026.9,64,659.5,+033.5,33,0
2020-08-01 14:00:00,+00019.5,+00020.9,+00024.3,+16.61,0,0,+027.2,63,658.9,+033.7,32,0
2020-08-01 15:00:00,+00010.3,+00014.7,+00017.1,+16.60,0,0,+027.4,61,658.3,+033.8,31,0
2020-08-01 16:00:00,+00013.1,+00016.0,+00018.6,+16.61,0,0,+026.3,63,657.8,+033.5,31,0
2020-08-01 17:00:00,+00018.0,+00024.7,+00028.8,+16.59,0,0,+026.9,60,657.4,+033.7,30,0
2020-08-01 18:00:00,+00020.3,+00020.0,+00023.3,+16.60,0,0,+026.3,61,657.4,+033.9,30,0
2020-08-01 19:00:00,+00019.9,+00022.6,+00026.1,+16.62,0,0,+024.3,66,657.3,+031.7,33,0
2020-08-01 20:00:00,+00028.4,+00032.4,+00037.2,+16.62,0,0,+022.8,75,657.7,+028.2,43,0
2020-08-01 21:00:00,+00032.9,+00039.3,+00045.0,+16.59,0,0,+022.0,78,657.9,+026.8,47,0
2020-08-01 22:00:00,+00050.9,+00054.6,+00062.1,+16.59,0,0,+020.4,84,658.3,+025.9,49,0
2020-08-01 23:00:00,+00039.6,+00036.2,+00041.1,+16.59,0,0,+019.6,87,658.3,+025.6,49,0
2020-08-02 0:00:00,+00054.0,+00059.6,+00067.7,+16.59,0,0,+019.8,88,658.6,+026.4,48,0
2020-08-02 1:00:00,+00052.4,+00055.3,+00062.8,+16.59,0,0,+019.6,87,658.3,+027.1,45,0
2020-08-02 2:00:00,+00022.5,+00026.4,+00030.0,+16.60,0,0,+019.7,80,658,+027.0,41,0
2020-08-02 3:00:00,+00027.1,+00028.6,+00032.4,+16.61,0,0,+019.4,80,657.8,+026.2,42,0
2020-08-02 4:00:00,+00037.4,+00039.6,+00044.9,+16.60,0,0,+019.3,81,657.7,+025.3,45,0
2020-08-02 5:00:00,+00026.7,+00027.1,+00030.7,+16.59,0,0,+019.2,86,657.7,+025.2,49,0
2020-08-02 6:00:00,+00019.5,+00020.0,+00022.7,+16.59,0,0,+019.5,87,657.8,+025.9,48,0
2020-08-02 7:00:00,+00019.0,+00021.5,+00024.4,+16.59,0,0,+019.5,89,658.1,+026.8,47,0
2020-08-02 8:00:00,+00033.7,+00035.8,+00040.7,+16.59,0,0,+020.5,89,658.6,+028.0,46,0
2020-08-02 9:00:00,+00029.5,+00031.6,+00036.3,+16.59,0,0,+023.5,82,659.1,+030.9,41,0
2020-08-02 10:00:00,+00025.2,+00025.6,+00029.5,+16.59,0,0,+025.1,69,659.6,+033.0,32,0
2020-08-02 11:00:00,+00023.4,+00024.0,+00027.8,+16.61,0,0,+026.5,60,659.9,+033.6,29,0
2020-08-02 12:00:00,+00029.2,+00026.5,+00030.7,+16.60,0,0,+027.0,58,659.7,+033.7,28,0
2020-08-02 13:00:00,+00019.4,+00024.9,+00028.9,+16.60,0,0,+027.6,54,659.6,+034.1,27,0
2020-08-02 14:00:00,+00018.1,+00020.2,+00023.5,+16.60,0,0,+027.3,54,659.3,+034.1,27,0
2020-08-02 15:00:00,+00026.2,+00027.4,+00031.9,+16.60,0,0,+027.0,58,658.8,+034.0,29,0
2020-08-02 16:00:00,+00016.8,+00017.8,+00020.7,+16.59,0,0,+026.9,56,658.4,+034.1,27,0
2020-08-02 17:00:00,+00018.8,+00020.6,+00023.9,+16.60,0,0,+026.6,52,658.2,+034.0,25,0
2020-08-02 18:00:00,+00020.9,+00023.7,+00027.5,+16.60,0,0,+025.6,54,658.3,+033.3,26,0
2020-08-02 19:00:00,+00029.3,+00030.1,+00034.6,+16.62,0,0,+023.6,60,658.6,+030.6,31,0
